track.name,track.artist,category,track.duration_ms
2001,Foals,Indie,266614
I Swear It's True,Mani Orrason,Indie,235784
Majored In Broken Hearts,Two Year Vacation,Indie,191499
Like You,Razz,Indie,173239
Little Lucille,Karmic,Indie,198510
How 2 Dance,Kaiser Chiefs,Indie,163987
Take Me Home Boy,Color The Night,Indie,193163
Falling for You,Charlotte OC,Indie,206290
Smiling Face,Cinemagraph,Indie,215610
hunger,remme,Indie,191297
Me & Me,The Beaches,Indie,147596
About You,The 1975,Indie,326490
The Adults Are Talking,The Strokes,Indie,309053
Not Strong Enough,boygenius,Indie,234933
Portrait of a Blank Slate,Lovejoy,Indie,227546
Simulation Swarm,Big Thief,Indie,252733
Wild Child,The Black Keys,Indie,164866
Blame Brett,The Beaches,Indie,176005
Tangerine,Glass Animals,Indie,200583
Robbery,Lime Cordiale,Indie,223233
Body Paint,Arctic Monkeys,Indie,290584
Ready To Let Go,Cage The Elephant,Indie,187973
Drop Stop Roll,Rainbow Kitten Surprise,Indie,170788
Synchronize,Milky Chance,Indie,164576
Ring of Past,Men I Trust,Indie,201523
When Am I Gonna Lose You,Local Natives,Indie,264213
One That Got Away,MUNA,Indie,232266
boy,The Killers,Indie,198480
Can I Believe You,Fleet Foxes,Indie,244186
Sinner,The Last Dinner Party,Indie,176707
That Life,Unknown Mortal Orchestra,Indie,215866
Your Girlfriend,Blossoms,Indie,161293
Deep End (Paul’s in Pieces),The National,Indie,269440
Ur Mum,Wet Leg,Indie,201253
"What, Me Worry?",Portugal. The Man,Indie,177397
Born For Loving You,Big Thief,Indie,214073
Over,CHVRCHES,Indie,217125
Burning,Yeah Yeah Yeahs,Indie,245120
The Bandit,Kings of Leon,Indie,250973
Holiday House,Beach House,Indie,306106
Tropic Morning News,The National,Indie,309400
Rice,Young Fathers,Indie,159616
Easy On Your Own?,Alvvays,Indie,174626
I Love You,Fontaines D.C.,Indie,305800
Visitor,Of Monsters and Men,Indie,207226
Lots of Nothing (feat. BENEE),Spacey Jane,Indie,193836
Salt,Teen Jesus and the Jean Teasers,Indie,187487
Funky Galileo,Sure Sure,Indie,246200
Wild Stare,Giant Rooks,Indie,194480
Entropy,Beach Bunny,Indie,221000
Dressed to Kill,The Wombats,Indie,172506
the angel of 8th ave.,Gang of Youths,Indie,238653
Pulling Through,Spacey Jane,Indie,235061
Security,Amyl and The Sniffers,Indie,227600
When You Know You Know,The Beths,Indie,248666
Turn The World On,Bombay Bicycle Club,Indie,210173
Alpha Zulu,Phoenix,Indie,170386
We're Not In Orbit Yet…,Broken Bells,Indie,310840
Everybody's Cool,Two Door Cinema Club,Indie,262356
My Big Day,Bombay Bicycle Club,Indie,167492
High Life,Bloc Party,Indie,174663
Lost Track,HAIM,Indie,142133
Love Song,Angus & Julia Stone,Indie,225680
At the End of the Day,Wallows,Indie,233466
Time,Vundabar,Indie,262346
Delicious Things,Wolf Alice,Indie,304280
Nervous System,JOSEPH,Indie,157400
Lost Honor,Surf Curse,Indie,239346
Donuts Mind If I Do,CHAI,Indie,228360
Bambina,Vampire Weekend,Indie,102680
Famous - Single Version,Parcels,Indie,203886
Swim Back,Daughter,Indie,274337
Fading Like A Picture,DMA'S,Indie,236586
Trouble,The Big Moon,Indie,231684
Wildfires,SAULT,Indie,206947
Stockholmsvy,Hannes,Indie,161396
Theworstthing,Parcels,Indie,183906
"Tethered, Wrapped Around",Dekker,Indie,195954
Sunset Canyon,Foxwarren,Indie,260090
Howling,SYML,Indie,323133
Last of the Loving,Coco,Indie,172163
Orange Blood,Mt. Joy,Indie,226013
How Many Moons,LUI HILL,Indie,183635
All of My Life,Kevin Morby,Indie,210706
love letter,zalagasper,Indie,173733
Living In My Head,PaulWetz,Indie,162874
Bubble Gum - Spotify Singles,Giant Rooks,Indie,186030
So Soldier,#1 Dads,Indie,239360
Japan,Matilda Mann,Indie,134641
Nice and Quiet,Bedouine,Indie,231066
Summer Season,LEISURE,Indie,205293
Mountain,M. Byrd,Indie,182681
Phantom,Of Monsters and Men,Indie,282440
Corduroy,SYML,Indie,218186
Please Won’t Please,Helado Negro,Indie,183881
Manic Pixie Dream Girl,Nick & June,Indie,217490
Mexico,The Staves,Indie,246413
one second less to live,BEACHPEOPLE,Indie,168787
Stingray Pete,DOPE LEMON,Indie,265475
Fourth of July,Sufjan Stevens,Indie,279316
Lights Are On,Tom Rosenthal,Indie,193749
Where's My Love - Acoustic,SYML,Indie,239880
Skinny Love,Birdy,Indie,201080
Wildfires,SAULT,Indie,206947
Turning Page,Sleeping At Last,Indie,255893
You're Somebody Else,flora cash,Indie,219013
The Wisp Sings,Winter Aid,Indie,313252
Emily I'm Sorry,boygenius,Indie,214866
hope is a dangerous thing for a woman like me to have - but I have it,Lana Del Rey,Indie,324498
I Will Follow You into the Dark,Death Cab for Cutie,Indie,189186
The Night We Met (feat. Phoebe Bridgers),Lord Huron,Indie,208173
Keep Me,Novo Amor,Indie,194560
Sour Times,Portishead,Indie,252266
Piledriver Waltz,Arctic Monkeys,Indie,203880
In the Aeroplane Over the Sea,Neutral Milk Hotel,Indie,202346
I Love Me After You,Mitski,Indie,168760
Nantes,Beirut,Indie,230200
Turning Page,Sydney Rose,Indie,218451
Why Am I Like This?,Orla Gartland,Indie,212713
Berlin,RY X,Indie,174172
The Trapeze Swinger,Iron & Wine,Indie,571080
Favor,Julien Baker,Indie,278213
Emmylou,First Aid Kit,Indie,258000
Believe,Okay Kaya,Indie,202218
YaYaYa,RY X,Indie,229533
Too Young To Die,Dekker,Indie,158250
Love Is to Die,Warpaint,Indie,291758
when the party’s over,James Blake,Indie,193015
Postcards,The Gardener & The Tree,Indie,238146
Everything Has Its Place,Young Mister,Indie,252925
Immune,Jensen McRae,Indie,210165
Big Picture,London Grammar,Indie,281773
I Won't,Dekker,Indie,198001
Iodine,Pinegrove,Indie,310394
Four Winds,Bright Eyes,Indie,256262
Mother,Matt Maltese,Indie,193005
Sorrow,The National,Indie,205213
Teenager,Silly Boy Blue,Indie,196546
Putting The Dog To Sleep,The Antlers,Indie,347769
Girl In Amber,Nick Cave & The Bad Seeds,Indie,291026
Eight,Haux,Indie,169733
Herz stop,wurms,Indie,114365
SPIT IN MY FACE!,ThxSoMch,Indie,147874
Gallowdance,Lebanon Hanover,Indie,292600
im so happy,EKKSTACY,Indie,139146
Pain,Boy Harsher,Indie,439490
Dayflower,Cathedral Bells,Indie,173508
Always Then,The KVB,Indie,251376
Capital Pains,Tempers,Indie,228653
If Love Is Just a Word,Bleib Modern,Indie,169973
Little Lies,Mareux,Indie,254773
STILL BREATHING,HEALTH,Indie,321840
geist,Leocardo DiNaprio,Indie,158792
Better Than Going Under,Lebanon Hanover,Indie,266740
Hilflos vor dir,diggidaniel,Indie,184781
homeschool,18pm,Indie,203174
Only You... And Everybody Else,Potwash,Indie,160800
Turmalin,lauenburg,Indie,158956
Mitten in den Massen,Mia Morgan,Indie,181257
With U,Occult X,Indie,146901
Suche,Urbannino,Indie,137000
Running Up That Hill (A Deal With God),Kate Bush,Alternative,298933
Goo Goo Muck,The Cramps,Alternative,186038
Red Right Hand,Nick Cave & The Bad Seeds,Alternative,370573
Spellbound,Siouxsie and the Banshees,Alternative,197013
Black No. 1 (Little Miss Scare -All),Type O Negative,Alternative,675653
Under the Milky Way,The Church,Alternative,297600
The Killing Moon,Echo & the Bunnymen,Alternative,346280
Love You to Death,Type O Negative,Alternative,428800
Helena,Misfits,Alternative,199944
Eighties - 2007 Digital Remaster,Killing Joke,Alternative,239280
Ekpyrosis,Lathe of Heaven,Alternative,172869
Dark Entries,Bauhaus,Alternative,231560
Christian Woman,Type O Negative,Alternative,538106
Sacrifice,London After Midnight,Alternative,455853
Cuts You Up,Peter Murphy,Alternative,327133
Arabian Knights,Siouxsie and the Banshees,Alternative,185946
So Alive,Love and Rockets,Alternative,257825
The Passion of Lovers,Bauhaus,Alternative,231333
Romeo's Distress,Christian Death,Alternative,196106
Atmosphere - 2020 Digital Remaster,Joy Division,Alternative,252093
Be My Druidess,Type O Negative,Alternative,325840
Dead Souls,Nine Inch Nails,Alternative,293693
Reptile,The Church,Alternative,295973
30 Century Man,Scott Walker,Alternative,86333
At Moment's Edge,Lathe of Heaven,Alternative,310098
All We Ever Wanted Was Everything,Bauhaus,Alternative,232306
Christine,Siouxsie and the Banshees,Alternative,179600
Falling,Julee Cruise,Alternative,321853
Love Like Blood,Killing Joke,Alternative,408826
The Sanity Assassin,Bauhaus,Alternative,245466
Monitor,Siouxsie and the Banshees,Alternative,334666
Snake Dance,The March Violets,Alternative,246560
A Strange Kind of Love - Version One,Peter Murphy,Alternative,228066
Spiritual Cramp,Christian Death,Alternative,175800
Red Drop,Motorama,Alternative,211510
Incubus Succubus II,Xmal Deutschland,Alternative,285160
Wasteland,The Mission,Alternative,340666
Medusa,Clan of Xymox,Alternative,353160
Swamp Thing,The Chameleons,Alternative,356800
Blasphemous Rumours,Depeche Mode,Alternative,306400
Moonchild,Fields Of The Nephilim,Alternative,340626
Deathwish,Christian Death,Alternative,134000
I Walk the Line,Alien Sex Fiend,Alternative,291600
Jewel,Cranes,Alternative,185226
One by One,Bloody Dead And Sexy,Alternative,295280
The Shadow Of Love,The Damned,Alternative,229960
Thrills,Glass Spells,Alternative,230220
Go! - Club Mix,Tones On Tail,Alternative,268773
We Can Be Anything,Baby Queen,Alternative,201047
Shatter,Maggie Rogers,Alternative,220826
ur so pretty,Wasia Project,Alternative,132000
Fall In Love With A Girl (feat. Orla Gartland),Cavetown,Alternative,168974
Crush Culture,Conan Gray,Alternative,204120
Never Be the Same,Gabrielle Aplin,Alternative,205658
seven,Taylor Swift,Alternative,208906
mona lisa,mxmtoon,Alternative,190052
Colours Of You,Baby Queen,Alternative,255346
The Beach,Wolf Alice,Alternative,155000
Out of My League,Fitz and The Tantrums,Alternative,209386
Then It All Goes Away,Dayglow,Alternative,183440
You Wouldn't like Me,Tegan and Sara,Alternative,176120
Deep End,Holly Humberstone,Alternative,171662
Pressure To Party,Julia Jacklin,Alternative,182306
welcome to the sidelines,amy michelle,Alternative,177814
Retrospect,Vistas,Alternative,206569
The Sound,The 1975,Alternative,248880
Kiss Ur Face Forever,Orla Gartland,Alternative,166556
foreplay,siouxxie sixxsta,Alternative,184187
All The Things,Baby Queen,Alternative,202389
Lovesong,beabadoobee,Alternative,245426
Obsessed,Hatchie,Alternative,313846
Un peu plus souvent,Alexia Gredy,Alternative,201880
Freak Out,Miya Folick,Alternative,163200
Nobody Really Cares,Baby Queen,Alternative,174799
Doesn't matter (voleur de soleil),Christine and the Queens,Alternative,263946
Bros,Wolf Alice,Alternative,224720
3D Feelings,Alfie Templeman,Alternative,197811
Hot & Heavy,Lucy Dacus,Alternative,250613
Pretty Girl Lie,Baby Queen,Alternative,218035
People Watching,Conan Gray,Alternative,158536
Cry!,Caroline Rose,Alternative,223654
i wanna be your girlfriend,girl in red,Alternative,204990
Skin,Carmody,Alternative,241880
Blush,Wolf Alice,Alternative,259361
Run Away With Me,Carly Rae Jepsen,Alternative,251327
Young,Neon Capital,Alternative,198762
Happy New Year,Let's Eat Grandma,Alternative,279240
Want Me,Baby Queen,Alternative,258319
Lovesick,Peace,Alternative,133266
Dover Beach,Baby Queen,Alternative,218053
Don't Delete The Kisses,Wolf Alice,Alternative,275226
Sappho,Frankie Cosmos,Alternative,112879
girls,girl in red,Alternative,198400
Angel,Lava La Rue,Alternative,236486
Why Am I Like This?,Orla Gartland,Alternative,212713
My Own Person,Ezra Williams,Alternative,264873
Telephone,Waterparks,Alternative,153994
LUCID,Rina Sawayama,Alternative,218706
Don’t Leave Me (Chapter 1: Despair),HMLTD,Alternative,212866
Clearest Blue,CHVRCHES,Alternative,233769
Alaska - Toby Green Remix,Maggie Rogers,Alternative,185613
heart,flor,Alternative,222825
nothing else i could do,ella jane,Alternative,170000
UrbanAngel1999,Thomas Headon,Alternative,190357
If You Want To,beabadoobee,Alternative,223638
Buzzkill,Baby Queen,Alternative,204256
fever dream,mxmtoon,Alternative,196480
Paper Mache World,Matilda Mann,Alternative,179083
I Want To Be With You,chloe moriondo,Alternative,179573
Knock Me Off My Feet,SOAK,Alternative,187185
Flirting with Her,Sir Babygirl,Alternative,230160
Bang Bang Bang,Lauran Hibberd,Alternative,142490
Tired,beabadoobee,Alternative,199514
Any Other Way,Tomberlin,Alternative,202616
Smokey Eyes,Lincoln,Alternative,195060
Our Window,Noah And The Whale,Alternative,348333
Because I Love You,Montaigne,Alternative,217626
Moment In The Sun,Sunflower Bean,Alternative,189634
I Belong in Your Arms,Chairlift,Alternative,207306
Running Up That Hill (A Deal With God),Kate Bush,Alternative,298933
Goo Goo Muck,The Cramps,Alternative,186038
Your Love,The Outfield,Alternative,216466
Smalltown Boy,Bronski Beat,Alternative,302413
99 Luftballons,Nena,Alternative,231466
Shout,Tears For Fears,Alternative,393666
Rock the Casbah - Remastered,The Clash,Alternative,222426
Here Comes Your Man,Pixies,Alternative,201186
Love Buzz,Nirvana,Alternative,215203
Golden Brown,The Stranglers,Alternative,206760
Call Me,Blondie,Alternative,212226
Just like Heaven,The Cure,Alternative,212000
Mad World,Tears For Fears,Alternative,215400
Blister In The Sun,Violent Femmes,Alternative,145706
Enjoy the Silence,Depeche Mode,Alternative,257630
Town Called Malice,The Jam,Alternative,173320
Monkey Gone to Heaven,Pixies,Alternative,175333
Jane Says,Jane's Addiction,Alternative,287000
Whip It,DEVO,Alternative,161133
A Little Respect,Erasure,Alternative,213373
Spellbound,Siouxsie and the Banshees,Alternative,197013
Waiting Room,Fugazi,Alternative,173266
Dancing with Tears in My Eyes,Ultravox,Alternative,244120
Ghost Town,The Specials,Alternative,219306
Cloudbusting,Kate Bush,Alternative,310160
Waterfall - Remastered,The Stone Roses,Alternative,278826
Cities In Dust,Siouxsie and the Banshees,Alternative,231573
Tempted,Squeeze,Alternative,240333
The Killing Moon,Echo & the Bunnymen,Alternative,346280
Human Fly,The Cramps,Alternative,136426
Fools Gold - Remastered,The Stone Roses,Alternative,594453
Pretty in Pink,The Psychedelic Furs,Alternative,238106
Voices Carry,'Til Tuesday,Alternative,263573
Genius of Love,Tom Tom Club,Alternative,334360
Eighties - 2007 Digital Remaster,Killing Joke,Alternative,239280
Hounds Of Love,Kate Bush,Alternative,183266
And We Danced,The Hooters,Alternative,227760
Don't Go,Yazoo,Alternative,191306
Duel,Propaganda,Alternative,282386
Don't Change,INXS,Alternative,266026
Babooshka - 2018 Remaster,Kate Bush,Alternative,199226
Just Like Honey,The Jesus and Mary Chain,Alternative,181746
She Bop,Cyndi Lauper,Alternative,229266
Why Can't I Be You?,The Cure,Alternative,194133
Love Action (I Believe In Love),The Human League,Alternative,301826
Alternative Ulster,Stiff Little Fingers,Alternative,163880
Alien,Nico & Chelsea,Alternative,193275
She Ruins Everything,Ellise,Alternative,189250
little miss misogyny,audalei,Alternative,147205
SIREN,Lilyisthatyou,Alternative,136543
Eras Of Us,FLETCHER,Alternative,168668
Better On Mute,Sophie Powers,Alternative,157782
AMERICAN HORROR SHOW,SNOW WIFE,Alternative,149391
BLEACH,Neoni,Alternative,149500
White Glove,Dove Cameron,Alternative,150413
boys beware,Mad Tsai,Alternative,133887
Can of Hurt,salem ilese,Alternative,159000
Twisted,Laura Davidson,Alternative,141880
bad tattoo,Jessica Baio,Alternative,160983
build a boy,emlyn,Alternative,210954
Charisma,Jann,Alternative,177082
Heaven,CARYS,Alternative,145154
Retail Therapy,Cloudy June,Alternative,148671
SEX MACHINA,bludnymph,Alternative,129397
HATE 2 LUV U,AViVA,Alternative,177479
Siren,Ashley Sienna,Alternative,156800
IDK Her,Lillian Hepler,Alternative,133055
711,Emei,Alternative,149125
i only smoke to feel bad,KiNG MALA,Alternative,180500
Bittersweet,Andi,Alternative,178382
Bite Marks,Ari Abdul,Alternative,161171
VILLAIN,Neoni,Alternative,204000
Pink Noise,Zoe Ko,Alternative,139773
You're Not A God,Jade LeMac,Alternative,183680
NO HANDS (SIDE A),UPSAHL,Alternative,137003
"Mirror, Mirror",Abigail Barlow,Alternative,114339
SPOOKED,XTINA GG,Alternative,152129
Vigilante Shit,Taylor Swift,Alternative,164801
yellow tape,REI AMI,Alternative,140128
With A Smile,Maiah Manser,Alternative,176756
jupiter,sad alex,Alternative,150430
OOPS,Ktlyn,Alternative,123512
Unsubstantial,Anya Nami,Alternative,100128
Pretty Distraction,SkyDxddy,Alternative,175813
The Maze,J. Maya,Alternative,204512
SAINT,DeathbyRomy,Alternative,195600
Eve,Precious Pepala,Alternative,201167
leave me for dead,GAYLE,Alternative,176399
American Dream,Chandler Leighton,Alternative,183227
Do or Die,Natalie Jane,Alternative,150314
Cheerleader,Ashnikko,Alternative,132818
BAD BITCH,Tessa Violet,Alternative,137995
Screw Loose,Hannah Grae,Alternative,203580
Rowdy,Sorn,Alternative,156522
Freak Show,Jake Daniels,Alternative,127800
Unfinished Business,Fae,Alternative,176629
MURDER MY FEELINGS,Lala Sadii,Alternative,164831
This City is a Graveyard,Baby Storme,Alternative,187377
Knockoff,Poppy,Alternative,184518
heartbreak in the hamptons,Nessa Barrett,Alternative,155079
Pretty Little Addict,Haiden,Alternative,167728
Self Destruction Mode,The Chainsmokers,Alternative,147836
bad idea right?,Olivia Rodrigo,Alternative,184783
Alien Blues,Vundabar,Alternative,155933
Wait a Minute!,WILLOW,Alternative,196520
"Sex, Drugs, Etc.",Beach Weather,Alternative,196784
Supermassive Black Hole,Muse,Alternative,212439
Black Sheep - Brie Larson Vocal Version,Metric,Alternative,294065
Kilby Girl,The Backseat Lovers,Alternative,282205
Ready To Let Go,Cage The Elephant,Alternative,187973
Hell N Back,Bakar,Alternative,213573
get him back!,Olivia Rodrigo,Alternative,211141
Nothing Matters,The Last Dinner Party,Alternative,181750
Living In A Haze,Milky Chance,Alternative,173369
Call Me What You Like,Lovejoy,Alternative,226960
ballad of a homeschooled girl,Olivia Rodrigo,Alternative,203369
Odyssey,Beck,Alternative,226103
Young Blood,The Naked And Famous,Alternative,246600
Overcome,Nothing But Thieves,Alternative,214723
Song 2,Blur,Alternative,121880
Mrs. Hollywood,Go-Jo,Alternative,143840
Modern Girl,Bleachers,Alternative,223100
Running Out Of Time,Paramore,Alternative,192440
Take a Walk,Passion Pit,Alternative,264493
Blame Brett,The Beaches,Alternative,176005
Conceited,Lola Young,Alternative,239451
Wild Child,The Black Keys,Alternative,164866
Black Summer,Red Hot Chili Peppers,Alternative,232412
Level of Concern,Twenty One Pilots,Alternative,220051
Just A Little While,The 502s,Alternative,162608
Stuck,Thirty Seconds To Mars,Alternative,182746
Chocolate,The 1975,Alternative,224640
You First (Re: Remi Wolf),Paramore,Alternative,234448
Caffeine,Jack Kays,Alternative,184615
Happy Face,Jagwar Twin,Alternative,169760
Clarity,Vance Joy,Alternative,227240
Surefire,Wilderado,Alternative,241194
Turn,The Wombats,Alternative,207679
I Just Wanna Shine,Fitz and The Tantrums,Alternative,207925
Synchronize,Milky Chance,Alternative,164576
One That Got Away,MUNA,Alternative,232266
Long Drives,BoyWithUke,Alternative,159646
Freakin' Out On the Interstate,Briston Maroney,Alternative,251906
Then It All Goes Away,Dayglow,Alternative,183440
Sofa King,Royel Otis,Alternative,196317
hotline,bby,Alternative,137404
thoughts i have while lying in bed,The Maine,Alternative,219994
Alive!,Bakar,Alternative,232133
Stella Brown,Jelani Aryeh,Alternative,186324
"f**k it, i'm the man",SEB,Alternative,150693
See You Later,The Band CAMINO,Alternative,155733
Favorite Liar,The Wrecks,Alternative,242306
Loving You,Cannons,Alternative,194594
sun keeps on shining,almost monday,Alternative,167200
OUT OF MY MIND,little image,Alternative,160676
2am,Foals,Alternative,224178
What Am I Missing?,The Band CAMINO,Alternative,172714
"What, Me Worry?",Portugal. The Man,Alternative,177397
Chapstick,COIN,Alternative,193299
Take Me With You,Neck Deep,Alternative,197320
Van Horn,Saint Motel,Alternative,161120
Silhouettes,Colony House,Alternative,177773
sail away,lovelytheband,Alternative,179000
cough drops,almost monday,Alternative,163990
Barely on My Mind,The Regrettes,Alternative,197040
Let's go to Hell,Tai Verdes,Alternative,152181
Subliminal,half•alive,Alternative,165130
